CODIGO|DESCRICAO|DT_INI|DT_FIM|ORDEM|TIPO|COD_SUP|NIVEL|NATUREZA
1|ATIVO|01012018|31122018|2|S||1|01
1.1|DISPONÍVEL|01012018|31122018|3|S|1|2|01
1.1.1|Imediato|01012018|31122018|4|A|1.1|3|01
1.1.2|Vinculado|01012018|31122018|5|A|1.1|3|01
1.2|REALIZÁVEL|01012018|31122018|6|S|1|2|01
1.2.1|GESTÃO PREVIDENCIAL|01012018|31122018|7|S|1.2|3|01
1.2.1.1|RECURSOS A RECEBER|01012018|31122018|8|S|1.2.1|4|01
1.2.1.1.01|CONTRIBUIÇÕES DO MÊS|01012018|31122018|9|S|1.2.1.1|5|01
1.2.1.1.01.01|Patrocinador(es)|01012018|31122018|10|A|1.2.1.1.01|6|01
1.2.1.1.01.02|Instituidor(es)|01012018|31122018|11|A|1.2.1.1.01|6|01
1.2.1.1.01.03|Participantes|01012018|31122018|12|A|1.2.1.1.01|6|01
1.2.1.1.01.04|Autopatrocinados|01012018|31122018|13|A|1.2.1.1.01|6|01
1.2.1.1.01.05|Participantes em BPD|01012018|31122018|14|A|1.2.1.1.01|6|01
1.2.1.1.02|CONTRIBUIÇÕES EM ATRASO|01012018|31122018|15|S|1.2.1.1|5|01
1.2.1.1.02.01|Patrocinador(es)|01012018|31122018|16|A|1.2.1.1.02|6|01
1.2.1.1.02.02|Instituidor(es)|01012018|31122018|17|A|1.2.1.1.02|6|01
1.2.1.1.02.03|Participantes|01012018|31122018|18|A|1.2.1.1.02|6|01
1.2.1.1.02.04|Autopatrocinados|01012018|31122018|19|A|1.2.1.1.02|6|01
1.2.1.1.02.05|Participantes em BPD|01012018|31122018|20|A|1.2.1.1.02|6|01
1.2.1.1.03|CONTRIBUIÇÕES SOBRE 13º SALÁRIO|01012018|31122018|21|S|1.2.1.1|5|01
1.2.1.1.03.01|Patrocinador(es)|01012018|31122018|22|A|1.2.1.1.03|6|01
1.2.1.1.03.02|Instituidor(es)|01012018|31122018|23|A|1.2.1.1.03|6|01
1.2.1.1.03.03|Participantes|01012018|31122018|24|A|1.2.1.1.03|6|01
1.2.1.1.03.04|Autopatrocinados|01012018|31122018|25|A|1.2.1.1.03|6|01
1.2.1.1.03.05|Participantes em BPD|01012018|31122018|26|A|1.2.1.1.03|6|01
1.2.1.1.04|CONTRIBUIÇÕES CONTRATADAS|01012018|31122018|27|S|1.2.1.1|5|01
1.2.1.1.04.01|Contribuições em Atraso Contratadas|01012018|31122018|28|A|1.2.1.1.04|6|01
1.2.1.1.04.02|Serviço Passado Contratado|01012018|31122018|29|A|1.2.1.1.04|6|01
