CODIGO|DESCRICAO|DT_INI|DT_FIM|ORDEM|TIPO|COD_SUP|NIVEL|NATUREZA
1|ATIVO|01012014||1|S||1|01
1.01|ATIVO CIRCULANTE|01012014||2|S|1|2|01
1.01.01|ATIVO CIRCULANTE - FUNDO PARTIDÁRIO|01012014||3|S|1.01|3|01
1.01.01.01|DISPONÍVEL|01012014||4|S|1.01.01|4|01
1.01.01.01.02|BANCO CONTA MOVIMENTO|01012014||5|S|1.01.01.01|5|01
1.01.01.01.02.01|Bancos - Conta específica do Fundo Partidário|01012014||6|A|1.01.01.01.02|6|01
1.01.01.01.03|APLICAÇÕES FINANCEIRAS|01012014||7|S|1.01.01.01|5|01
1.01.01.01.03.01|Fundos de Investimentos|01012014||8|A|1.01.01.01.03|6|01
1.01.01.01.03.02|Outras Aplicações Financeiras|01012014||9|A|1.01.01.01.03|6|01
1.01.01.02|CRÉDITOS|01012014||10|S|1.01.01|4|01
1.01.01.02.01|CRÉDITOS A RECEBER|01012014||11|S|1.01.01.02|5|01
1.01.01.02.01.01|Outros Créditos a Receber|01012014||12|A|1.01.01.02.01|6|01
1.01.01.02.01.99|(-) Provisão para Perdas|01012014||13|A|1.01.01.02.01|6|01
1.01.01.02.02|TRANSFERÊNCIAS DE RECURSOS FINANCEIROS A RECEBER|01012014||14|S|1.01.01.02|5|01
1.01.01.02.02.01|TRANSFERÊNCIAS DO FUNDO PARTIDÁRIO A RECEBER|01012014||15|S|1.01.01.02.02|6|01
1.01.01.02.02.01.01|Direção Nacional|01012014||16|A|1.01.01.02.02.01|7|01
1.01.01.02.02.01.02|Direção Estadual|01012014||17|A|1.01.01.02.02.01|7|01
1.01.01.02.02.01.03|Direção Municipal|01012014||18|A|1.01.01.02.02.01|7|01
1.01.01.02.03|SOBRAS DE CAMPANHA A RECEBER|01012014||19|S|1.01.01.02|5|01
1.01.01.02.03.01|SOBRAS FINANCEIRAS|01012014||20|S|1.01.01.02.03|6|01
1.01.01.02.03.01.01|Candidatos|01012014||21|A|1.01.01.02.03.01|7|01
1.01.01.02.03.01.02|Comitês|01012014||22|A|1.01.01.02.03.01|7|01
1.01.01.02.03.01.03|Diretórios Partidários|01012014||23|A|1.01.01.02.03.01|7|01
1.01.01.02.03.02|SOBRAS EM BENS PERMANENTES ESTIMÁVEIS EM DINHEIRO|01012014||24|S|1.01.01.02.03|6|01
1.01.01.02.03.02.01|Candidatos|01012014||25|A|1.01.01.02.03.02|7|01
1.01.01.02.03.02.02|Comitês|01012014||26|A|1.01.01.02.03.02|7|01
1.01.01.02.03.02.03|Diretórios Partidários|01012014||27|A|1.01.01.02.03.02|7|01
1.01.01.02.04|DEPÓSITOS RESTITUÍVEIS E VALORES VINCULADOS|01012014||28|S|1.01.01.02|5|01
1.01.01.02.04.01|Depósitos Judiciais|01012014||29|A|1.01.01.02.04|6|01
1.01.01.02.04.02|Depósitos Extrajudiciais|01012014||30|A|1.01.01.02.04|6|01
1.01.01.03|ADIANTAMENTOS|01012014||31|S|1.01.01|4|01
1.01.01.03.01|ADIANTAMENTOS A EMPREGADOS|01012014||32|S|1.01.01.03|5|01
1.01.01.03.01.01|Adiantamentos de Salários e Ordenados|01012014||33|A|1.01.01.03.01|6|01
1.01.01.03.01.02|Adiantamentos de 13º Salário|01012014||34|A|1.01.01.03.01|6|01
1.01.01.03.01.03|Adiantamentos de Férias|01012014||35|A|1.01.01.03.01|6|01
1.01.01.03.01.04|Outros Adiantamentos|01012014||36|A|1.01.01.03.01|6|01
1.01.01.03.02|ADIANTAMENTOS DIVERSOS|01012014||37|S|1.01.01.03|5|01
1.01.01.03.02.01|Adiantamentos de Viagens|01012014||38|A|1.01.01.03.02|6|01
1.01.01.03.02.02|Outros Adiantamentos|01012014||39|A|1.01.01.03.02|6|01
1.01.01.03.03|ADIANTAMENTOS A FORNECEDORES|01012014||40|S|1.01.01.03|5|01
1.01.01.03.03.01|Fornecedores|01012014||41|A|1.01.01.03.03|6|01
1.01.01.04|ESTOQUES|01012014||42|S|1.01.01|4|01
1.01.01.04.01|ESTOQUE DE MATERIAIS PARA CONSUMO|01012014||43|S|1.01.01.04|5|01
1.01.01.04.01.01|Materiais de Expediente|01012014||44|A|1.01.01.04.01|6|01
1.01.01.04.01.02|Materiais Impressos|01012014||45|A|1.01.01.04.01|6|01
1.01.01.04.01.03|Materiais de Informática|01012014||46|A|1.01.01.04.01|6|01
1.01.01.04.01.04|Materiais de Copa e Cozinha|01012014||47|A|1.01.01.04.01|6|01
1.01.01.04.01.05|Materiais de Limpeza e Produtos de Higiene|01012014||48|A|1.01.01.04.01|6|01
1.01.01.04.01.06|Outros Materiais|01012014||49|A|1.01.01.04.01|6|01
1.01.01.04.02|ESTOQUE DE MATERIAIS PARA COMERCIALIZAÇÃO/DISTRIBUIÇÃO|01012014||50|S|1.01.01.04|5|01
1.01.01.04.02.01|Materiais de Divulgação Destinados à Comercialização|01012014||51|A|1.01.01.04.02|6|01
1.01.01.04.02.02|Outros Materiais|01012014||52|A|1.01.01.04.02|6|01
1.01.01.05|DESPESAS ANTECIPADAS|01012014||53|S|1.01.01|4|01
1.01.01.05.01|DESPESAS DIVERSAS PAGAS ANTECIPADAMENTE|01012014||54|S|1.01.01.05|5|01
1.01.01.05.01.01|Prêmios de Seguro a Apropriar|01012014||55|A|1.01.01.05.01|6|01
1.01.01.05.01.02|Aluguéis Pagos Antecipadamente a Apropriar|01012014||56|A|1.01.01.05.01|6|01
1.01.01.05.01.03|Assinaturas e Anuidades a Apropriar|01012014||57|A|1.01.01.05.01|6|01
1.01.01.05.01.04|Outras Despesas Pagas Antecipadamente a Apropriar|01012014||58|A|1.01.01.05.01|6|01
1.01.02|ATIVO CIRCULANTE - OUTROS RECURSOS|01012014||59|S|1.01|3|01
1.01.02.01|DISPONÍVEL|01012014||60|S|1.01.02|4|01
1.01.02.01.01|CAIXA|01012014||61|S|1.01.02.01|5|01
1.01.02.01.01.01|Fundo de Caixa|01012014||62|A|1.01.02.01.01|6|01
1.01.02.01.02|BANCOS CONTA MOVIMENTO|01012014||63|S|1.01.02.01|5|01
1.01.02.01.02.01|Bancos|01012014||64|A|1.01.02.01.02|6|01
1.01.02.01.02.02|Bancos - Conta de Campanha Eleitoral|01012014||65|A|1.01.02.01.02|6|01
1.01.02.01.02.99|(-) Recursos de Origem não Identificada - conta retificadora|01012014||66|A|1.01.02.01.02|6|01
1.01.02.01.03|APLICAÇÕES FINANCEIRAS|01012014||67|S|1.01.02.01|5|01
1.01.02.01.03.01|Fundos de Investimentos|01012014||68|A|1.01.02.01.03|6|01
1.01.02.01.03.02|Outras Aplicações Financeiras|01012014||69|A|1.01.02.01.03|6|01
1.01.02.02|CRÉDITOS|01012014||70|S|1.01.02|4|01
1.01.02.02.01|SOBRAS DE CAMPANHAS A RECEBER|01012014||71|S|1.01.02.02|5|01
1.01.02.02.01.01|SOBRAS FINANCEIRAS|01012014||72|S|1.01.02.02.01|6|01
1.01.02.02.01.01.01|Candidatos|01012014||73|A|1.01.02.02.01.01|7|01
1.01.02.02.01.01.02|Comitês|01012014||74|A|1.01.02.02.01.01|7|01
1.01.02.02.01.01.03|Diretórios Partidários|01012014||75|A|1.01.02.02.01.01|7|01
1.01.02.02.01.02|SOBRAS EM BENS PERMANENTES ESTIMÁVEIS EM DINHEIRO|01012014||76|S|1.01.02.02.01|6|01
1.01.02.02.01.02.01|Candidatos|01012014||77|A|1.01.02.02.01.02|7|01
1.01.02.02.01.02.02|Comitês|01012014||78|A|1.01.02.02.01.02|7|01
1.01.02.02.01.02.03|Diretórios Partidários|01012014||79|A|1.01.02.02.01.02|7|01
1.01.02.02.02|CREDITOS A RECEBER|01012014||80|S|1.01.02.02|5|01
1.01.02.02.02.01|Títulos a Receber|01012014||81|A|1.01.02.02.02|6|01
1.01.02.02.02.02|Cartões de Crédito|01012014||82|A|1.01.02.02.02|6|01
1.01.02.02.02.03|Aluguéis a Receber|01012014||83|A|1.01.02.02.02|6|01
1.01.02.02.02.04|Outros Créditos a Receber|01012014||84|A|1.01.02.02.02|6|01
