CODIGO|DESCRICAO|DT_INI|DT_FIM|ORDEM|TIPO|COD_SUP|NIVEL|NATUREZA
3|DESPESAS|01012022||800|S||1|04
3.1|DESPESAS DA ATIVIDADE PARTIDARIA|01012022||801|S|3|2|04
3.1.1|FP - DESPESAS EFETUADAS COM FUNDO PARTIDARIO|01012022||802|S|3.1|3|04
3.1.1.01|FP - DESPESAS GERAIS E ADMINISTRATIVAS|01012022||803|S|3.1.1|4|04
3.1.1.01.01|FP - DESPESAS COM PESSOAL|01012022||804|S|3.1.1.01|5|04
3.1.1.01.01.01|FP - Despesas com Salarios e ordenados|01012022||805|A|3.1.1.01.01|6|04
3.1.1.01.01.02|FP - Despesas com Ferias|01012022||806|A|3.1.1.01.01|6|04
3.1.1.01.01.03|FP - Despesas com 13Âº salario|01012022||807|A|3.1.1.01.01|6|04
3.1.1.01.01.04|FP - Despesas com Previdencia social|01012022||808|A|3.1.1.01.01|6|04
3.1.1.01.01.05|FP - Despesas com FGTS|01012022||809|A|3.1.1.01.01|6|04
3.1.1.01.01.06|FP - Despesas com PIS sobre folha de pagamento|01012022||810|A|3.1.1.01.01|6|04
3.1.1.01.01.07|FP - Despesas com Seguro de vida de empregados|01012022||811|A|3.1.1.01.01|6|04
3.1.1.01.01.08|FP - Despesas com alimentacao do trabalhador|01012022||812|A|3.1.1.01.01|6|04
3.1.1.01.01.09|FP - Despesas com auxilio-transporte|01012022||813|A|3.1.1.01.01|6|04
3.1.1.01.01.10|FP - Despesas com assistencia medica e social|01012022||814|A|3.1.1.01.01|6|04
3.1.1.01.01.11|FP - Despesas com rescisao de contrato de trabalho|01012022||815|A|3.1.1.01.01|6|04
3.1.1.01.01.12|FP - Despesas com Estagiarios|01012022||816|A|3.1.1.01.01|6|04
3.1.1.01.01.13|FP - Outras despesas com pessoal|01012022||817|A|3.1.1.01.01|6|04
3.1.1.01.02|FP - DESPESAS COM ALUGUEIS E CONDOMINIOS|01012022||818|S|3.1.1.01|5|04
3.1.1.01.02.01|FP - Despesas com Locacao de bens moveis|01012022||819|A|3.1.1.01.02|6|04
