CODIGO|DESCRICAO|DT_INI|DT_FIM|ORDEM|TIPO|COD_SUP|NIVEL|NATUREZA
1|ATIVO|01012020|31122020|2|S||1|01
1.01|ATIVO CIRCULANTE|01012020|31122020|3|S|1|2|01
1.01.01|DISPONIBILIDADES|01012020|31122020|4|S|1.01|3|01
1.01.01.01|CAIXA GERAL|01012020|31122020|5|S|1.01.01|4|01
1.01.01.01.01|Caixa Matriz|01012020|31122020|6|A|1.01.01.01|5|01
1.01.01.01.02|Caixa Filiais|01012020|31122020|7|A|1.01.01.01|5|01
1.01.01.02|DEPÓSITOS BANCÁRIOS - NO PAÍS|01012020|31122020|8|S|1.01.01|4|01
1.01.01.02.01|Bancos Conta Movimento|01012020|31122020|9|A|1.01.01.02|5|01
1.01.01.02.02|Contas Bancárias - Subvenções|01012020|31122020|10|A|1.01.01.02|5|01
1.01.01.02.03|Contas Bancárias - Doações|01012020|31122020|11|A|1.01.01.02|5|01
1.01.01.02.04|Contas Bancárias - Contribuições|01012020|31122020|12|A|1.01.01.02|5|01
1.01.01.02.09|Contas Bancárias - Recursos Sujeitos a Restrições|01012020|31122020|13|A|1.01.01.02|5|01
1.01.01.03|DEPÓSITOS BANCÁRIOS - NO EXTERIOR|01012020|31122020|14|S|1.01.01|4|01
1.01.01.03.01|Bancos Conta Movimento - no Exterior|01012020|31122020|15|A|1.01.01.03|5|01
1.01.01.03.02|Recursos no Exterior Decorrentes de Exportação|01012020|31122020|16|A|1.01.01.03|5|01
1.01.01.03.03|Contas Bancárias - Subvenções - no Exterior|01012020|31122020|17|A|1.01.01.03|5|01
1.01.01.03.04|Contas Bancárias - Doações - no Exterior|01012020|31122020|18|A|1.01.01.03|5|01
1.01.01.03.05|Contas Bancárias - Contribuições - no Exterior|01012020|31122020|19|A|1.01.01.03|5|01
1.01.01.03.09|Contas Bancárias - Recursos Sujeitos a Restrições - no Exterior|01012020|31122020|20|A|1.01.01.03|5|01
1.01.01.04|NUMERÁRIOS EM TRÂNSITO|01012020|31122020|21|S|1.01.01|4|01
1.01.01.04.01|Numerários em Trânsito|01012020|31122020|22|A|1.01.01.04|5|01
1.01.01.05|VALORES MOBILIÁRIOS - NO PAÍS|01012020|31122020|23|S|1.01.01|4|01
1.01.01.05.01|Títulos e Valores Mobiliários|01012020|31122020|24|A|1.01.01.05|5|01
1.01.01.05.02|Valores Mobiliários - Mercado de Capitais Interno|01012020|31122020|25|A|1.01.01.05|5|01
1.01.01.05.03|Valores Mobiliários - Aplicações de Subvenções|01012020|31122020|26|A|1.01.01.05|5|01
1.01.01.05.04|Valores Mobiliários - Aplicações de Doações|01012020|31122020|27|A|1.01.01.05|5|01
1.01.01.05.05|Valores Mobiliários - Aplicações de Contribuições|01012020|31122020|28|A|1.01.01.05|5|01
1.01.01.05.09|Valores Mobiliários - Aplicações de Recursos Sujeitos a Restrições|01012020|31122020|29|A|1.01.01.05|5|01
1.01.01.06|VALORES MOBILIÁRIOS - NO EXTERIOR|01012020|31122020|30|S|1.01.01|4|01
1.01.01.06.01|Títulos e Valores Mobiliários - no Exterior|01012020|31122020|31|A|1.01.01.06|5|01
1.01.01.06.02|Valores Mobiliários - Mercado de Capitais Externo|01012020|31122020|32|A|1.01.01.06|5|01
1.01.01.06.03|Valores Mobiliários - Aplicações de Subvenções - no Exterior|01012020|31122020|33|A|1.01.01.06|5|01
1.01.01.06.04|Valores Mobiliários - Aplicações de Doações - no Exterior|01012020|31122020|34|A|1.01.01.06|5|01
1.01.01.06.05|Valores Mobiliários - Aplicações de Contribuições - no Exterior|01012020|31122020|35|A|1.01.01.06|5|01
1.01.01.06.09|Valores Mobiliários - Aplicações de Recursos Sujeitos a Restrições - no Exterior|01012020|31122020|36|A|1.01.01.06|5|01
1.01.01.09|OUTRAS DISPONIBILIDADES|01012020|31122020|37|S|1.01.01|4|01
1.01.01.09.09|Outras Disponibilidades|01012020|31122020|38|A|1.01.01.09|5|01
1.01.02|CRÉDITOS|01012020|31122020|39|S|1.01|3|01
1.01.02.01|ADIANTAMENTOS|01012020|31122020|40|S|1.01.02|4|01
1.01.02.01.01|Adiantamentos a Fornecedores - Circulante|01012020|31122020|41|A|1.01.02.01|5|01
1.01.02.01.02|Adiantamentos a Funcionários - Circulante|01012020|31122020|42|A|1.01.02.01|5|01
1.01.02.01.03|Adiantamentos a Terceiros - Circulante|01012020|31122020|43|A|1.01.02.01|5|01
1.01.02.02|VALORES A RECEBER|01012020|31122020|44|S|1.01.02|4|01
1.01.02.02.01|Mensalidades a Receber - Educação Básica|01012020|31122020|45|A|1.01.02.02|5|01
1.01.02.02.02|Mensalidades a Receber - Educação Superior - Graduação|01012020|31122020|46|A|1.01.02.02|5|01
1.01.02.02.03|Mensalidades a Receber - Educação Superior - Pós-graduação|01012020|31122020|47|A|1.01.02.02|5|01
1.01.02.02.04|Clientes - Outros Serviços Educacionais a Receber|01012020|31122020|48|A|1.01.02.02|5|01
1.01.02.02.05|Clientes - Serviços  de  Saúde|01012020|31122020|49|A|1.01.02.02|5|01
1.01.02.02.06|Clientes - Assistência Social|01012020|31122020|50|A|1.01.02.02|5|01
1.01.02.02.07|Valores a Receber de Terceiros|01012020|31122020|51|A|1.01.02.02|5|01
1.01.02.02.08|Valores a Receber de Pessoas Ligadas|01012020|31122020|52|A|1.01.02.02|5|01
1.01.02.02.09|Recebíveis Sujeitos a Ajuste a Valor Presente|01012020|31122020|53|A|1.01.02.02|5|01
1.01.02.02.21|(-) Juros a Apropriar Relativos a Ajustes a Valor Presente|01012020|31122020|54|A|1.01.02.02|5|01
1.01.02.02.22|(-) Provisões para Créditos de Liquidação Duvidosa|01012020|31122020|55|A|1.01.02.02|5|01
1.01.02.03|TRIBUTOS A RECUPERAR/COMPENSAR|01012020|31122020|56|S|1.01.02|4|01
1.01.02.03.01|Tributos Federais a Recuperar|01012020|31122020|57|A|1.01.02.03|5|01
1.01.02.03.02|Tributos Estaduais a Recuperar|01012020|31122020|58|A|1.01.02.03|5|01
1.01.02.03.03|Tributos Municipais a Recuperar|01012020|31122020|59|A|1.01.02.03|5|01
1.01.02.03.04|Tributos Federais a Compensar|01012020|31122020|60|A|1.01.02.03|5|01
1.01.02.03.05|Tributos Estaduais a Compensar|01012020|31122020|61|A|1.01.02.03|5|01
1.01.02.03.06|Tributos Municipais a Compensar|01012020|31122020|62|A|1.01.02.03|5|01
1.01.02.05|CRÉDITOS EM CONTENCIOSO - CIRCULANTE|01012020|31122020|63|S|1.01.02|4|01
1.01.02.05.01|Depósitos em Contencioso - Circulante|01012020|31122020|64|A|1.01.02.05|5|01
1.01.02.05.09|Outros Créditos em Contencioso - Circulante|01012020|31122020|65|A|1.01.02.05|5|01
1.01.02.09|OUTROS CRÉDITOS - CIRCULANTE|01012020|31122020|66|S|1.01.02|4|01
1.01.02.09.01|Mútuos com Pessoas Não Ligadas (Físicas/Jurídicas) - Circulante|01012020|31122020|67|A|1.01.02.09|5|01
1.01.02.09.02|Títulos a Receber|01012020|31122020|68|A|1.01.02.09|5|01
1.01.02.09.03|Juros a Receber|01012020|31122020|69|A|1.01.02.09|5|01
1.01.02.09.04|Demais Créditos a Receber|01012020|31122020|70|A|1.01.02.09|5|01
1.01.02.09.21|(-) Provisões para Outros Créditos de Liquidação Duvidosa|01012020|31122020|71|A|1.01.02.09|5|01
1.01.02.09.22|(-) Perdas Estimadas para Redução ao Valor Recuperável - Outros Créditos|01012020|31122020|72|A|1.01.02.09|5|01
1.01.02.09.23|(-) Juros a Apropriar Relativos a Ajustes a Valor Presente - Outros Créditos|01012020|31122020|73|A|1.01.02.09|5|01
1.01.03|ESTOQUES|01012020|31122020|74|S|1.01|3|01
1.01.03.01|ESTOQUES DE MERCADORIAS/PRODUTOS/SERVIÇOS|01012020|31122020|75|S|1.01.03|4|01
1.01.03.01.01|Mercadorias|01012020|31122020|76|A|1.01.03.01|5|01
1.01.03.01.02|Produtos|01012020|31122020|77|A|1.01.03.01|5|01
1.01.03.01.03|Almoxarifado|01012020|31122020|78|A|1.01.03.01|5|01
1.01.03.01.09|Outros Estoques|01012020|31122020|79|A|1.01.03.01|5|01
1.01.03.01.21|(-) Perdas Estimadas para Redução ao Valor Recuperável - Estoque|01012020|31122020|80|A|1.01.03.01|5|01
1.01.03.01.22|(-) Ajuste a Valor Presente - Estoques|01012020|31122020|81|A|1.01.03.01|5|01
1.01.05|DESPESAS DO EXERCÍCIO SEGUINTE|01012020|31122020|82|S|1.01|3|01
1.01.05.01|DESPESAS DO EXERCÍCIO SEGUINTE - PAGAS ANTECIPADAMENTE|01012020|31122020|83|S|1.01.05|4|01
1.01.05.01.01|Alugueis pagos Antecipadamente|01012020|31122020|84|A|1.01.05.01|5|01
1.01.05.01.02|Prêmios de Seguros a Apropriar|01012020|31122020|85|A|1.01.05.01|5|01
1.01.05.01.09|Outros Custos e Despesas Pagos Antecipadamente|01012020|31122020|86|A|1.01.05.01|5|01
1.01.09|OUTRAS  CONTAS RETIFICADORAS|01012020|31122020|87|S|1.01|3|01
1.01.09.01|OUTRAS CONTAS RETIFICADORAS DO CIRCULANTE|01012020|31122020|88|S|1.01.09|4|01
1.01.09.01.21|(-) Ajuste a Valor Presente - Receita Financeira a Apropriar|01012020|31122020|89|A|1.01.09.01|5|01
1.01.09.01.22|(-) Outras Contas Retificadoras do Circulante|01012020|31122020|90|A|1.01.09.01|5|01
1.02|ATIVO NÃO CIRCULANTE|01012020|31122020|91|S|1|2|01
1.02.01|REALIZÁVEL A LONGO PRAZO|01012020|31122020|92|S|1.02|3|01
1.02.01.01|CRÉDITOS E VALORES - LONGO PRAZO|01012020|31122020|93|S|1.02.01|4|01
1.02.01.01.01|Mensalidades a Receber - Educação Básica - Longo Prazo|01012020|31122020|94|A|1.02.01.01|5|01
1.02.01.01.02|Mensalidades a Receber - Educação Superior - Graduação - Longo Prazo|01012020|31122020|95|A|1.02.01.01|5|01
1.02.01.01.03|Mensalidades a Receber - Educação Superior - Pós-graduação - Longo Prazo|01012020|31122020|96|A|1.02.01.01|5|01
1.02.01.01.04|Clientes - Outros Serviços Educacionais a Receber - Longo Prazo|01012020|31122020|97|A|1.02.01.01|5|01
1.02.01.01.05|Clientes - Serviços  de  Saúde - Longo Prazo|01012020|31122020|98|A|1.02.01.01|5|01
1.02.01.01.06|Clientes - Assistência Social - Longo Prazo|01012020|31122020|99|A|1.02.01.01|5|01
1.02.01.01.07|Valores a Receber de Terceiros - Longo Prazo|01012020|31122020|100|A|1.02.01.01|5|01
1.02.01.01.08|Valores a Receber - Pessoas Ligadas - Longo Prazo|01012020|31122020|101|A|1.02.01.01|5|01
1.02.01.01.09|Recebíveis Sujeitos a Ajuste a Valor Presente - Longo Prazo|01012020|31122020|102|A|1.02.01.01|5|01
1.02.01.01.10|Mútuos com Pessoas Não Ligadas (Físicas/Jurídicas) - Longo Prazo|01012020|31122020|103|A|1.02.01.01|5|01
1.02.01.01.11|Mútuos com Pessoas Ligadas (Físicas/Jurídicas) - Longo Prazo|01012020|31122020|104|A|1.02.01.01|5|01
1.02.01.01.12|Adiantamento para Futuro Aumento de Capital - Ativo - Longo Prazo|01012020|31122020|105|A|1.02.01.01|5|01
1.02.01.01.13|Valores Mobiliários - No País - Longo Prazo|01012020|31122020|106|A|1.02.01.01|5|01
1.02.01.01.14|Valores Mobiliários - No Exterior - Longo Prazo|01012020|31122020|107|A|1.02.01.01|5|01
1.02.01.01.15|Créditos por Contribuições e Doações - Longo Prazo|01012020|31122020|108|A|1.02.01.01|5|01
1.02.01.01.21|(-) Provisões para Créditos de Liquidação Duvidosa - Longo Prazo|01012020|31122020|109|A|1.02.01.01|5|01
1.02.01.01.22|(-) Perdas Estimadas para Redução ao Valor Recuperável - Realizável a Longo Prazo|01012020|31122020|110|A|1.02.01.01|5|01
1.02.01.01.23|(-) Juros a Apropriar Relativos a Ajustes a Valor Presente - Realizável a Longo Prazo|01012020|31122020|111|A|1.02.01.01|5|01
1.02.01.01.24|(-) Outras Contas Retificadoras - Longo Prazo|01012020|31122020|112|A|1.02.01.01|5|01
1.02.01.02|CRÉDITOS EM CONTENCIOSO - LONGO PRAZO|01012020|31122020|113|S|1.02.01|4|01
1.02.01.02.01|Depósitos em Contencioso - Longo Prazo|01012020|31122020|114|A|1.02.01.02|5|01
1.02.01.02.09|Outros Créditos em Contencioso - Longo Prazo|01012020|31122020|115|A|1.02.01.02|5|01
1.02.01.09|DESPESAS PAGAS ANTECIPADAMENTE - LONGO PRAZO|01012020|31122020|116|S|1.02.01|4|01
1.02.01.09.01|Alugueis pagos Antecipadamente - Longo Prazo|01012020|31122020|117|A|1.02.01.09|5|01
1.02.01.09.02|Prêmios de Seguros a Apropriar - Longo Prazo|01012020|31122020|118|A|1.02.01.09|5|01
1.02.01.09.09|Outros Custos e Despesas Pagos Antecipadamente - Longo Prazo|01012020|31122020|119|A|1.02.01.09|5|01
1.02.02|INVESTIMENTOS|01012020|31122020|120|S|1.02|3|01
1.02.02.01|PARTICIPAÇÕES PERMANENTES EM SOCIEDADES - NO PAÍS|01012020|31122020|121|S|1.02.02|4|01
1.02.02.01.01|Participações Permanentes em Sociedades  - no País - Avaliadas pelo Custo|01012020|31122020|122|A|1.02.02.01|5|01
1.02.02.01.02|Participações Permanentes em Sociedades  - no País - Avaliadas pelo Valor Justo|01012020|31122020|123|A|1.02.02.01|5|01
1.02.02.01.03|Participações Permanentes em Coligadas - no País - Avaliadas pelo Custo|01012020|31122020|124|A|1.02.02.01|5|01
1.02.02.01.04|Participações Permanentes em Coligadas - no País - Avaliadas pelo Valor Justo|01012020|31122020|125|A|1.02.02.01|5|01
1.02.02.01.05|Participações Permanentes em Coligadas/Controladas - no País - Avaliadas pelo MEP|01012020|31122020|126|A|1.02.02.01|5|01
1.02.02.01.06|Ágios em Investimentos - no País|01012020|31122020|127|A|1.02.02.01|5|01
1.02.02.01.07|Ágios em Investimentos  - no País - Mais Valia|01012020|31122020|128|A|1.02.02.01|5|01
1.02.02.01.08|Ágios em Investimentos  - no País - Rentabilidade Futura|01012020|31122020|129|A|1.02.02.01|5|01
1.02.02.01.21|(-) Deságios e Provisão para Perdas Prováveis em Investimentos - no País|01012020|31122020|130|A|1.02.02.01|5|01
1.02.02.02|PARTICIPAÇÕES PERMANENTES EM SOCIEDADES - NO EXTERIOR|01012020|31122020|131|S|1.02.02|4|01
1.02.02.02.01|Participações Permanentes em Sociedades  - no Exterior - Avaliadas pelo Custo|01012020|31122020|132|A|1.02.02.02|5|01
1.02.02.02.02|Participações Permanentes em Sociedades  - no Exterior - Avaliadas pelo Valor Justo|01012020|31122020|133|A|1.02.02.02|5|01
1.02.02.02.03|Participações Permanentes em Coligadas - no Exterior - Avaliadas pelo Custo|01012020|31122020|134|A|1.02.02.02|5|01
1.02.02.02.04|Participações Permanentes em Coligadas - no Exterior - Avaliadas pelo Valor Justo|01012020|31122020|135|A|1.02.02.02|5|01
1.02.02.02.05|Participações Permanentes em Coligadas/Controladas - no Exterior - Avaliadas pelo MEP|01012020|31122020|136|A|1.02.02.02|5|01
1.02.02.02.06|Ágios em Investimentos - no Exterior|01012020|31122020|137|A|1.02.02.02|5|01
1.02.02.02.07|Ágios em Investimentos  - no Exterior - Mais Valia|01012020|31122020|138|A|1.02.02.02|5|01
1.02.02.02.08|Ágios em Investimentos  - no Exterior - Rentabilidade Futura|01012020|31122020|139|A|1.02.02.02|5|01
1.02.02.02.21|(-) Deságios e Provisão para Perdas Prováveis em Investimentos - no Exterior|01012020|31122020|140|A|1.02.02.02|5|01
1.02.02.09|OUTROS INVESTIMENTOS PERMANENTES|01012020|31122020|141|S|1.02.02|4|01
1.02.02.09.09|Outros Investimentos Permanentes|01012020|31122020|142|A|1.02.02.09|5|01
1.02.02.09.21|(-) Deságios e Provisão para Perdas Prováveis em Investimentos|01012020|31122020|143|A|1.02.02.09|5|01
1.02.02.09.22|(-) Outras Contas Retificadoras|01012020|31122020|144|A|1.02.02.09|5|01
1.02.03|IMOBILIZADO|01012020|31122020|145|S|1.02|3|01
1.02.03.01|IMOBILIZADO - AQUISIÇÃO|01012020|31122020|146|S|1.02.03|4|01
1.02.03.01.01|Terrenos|01012020|31122020|147|A|1.02.03.01|5|01
1.02.03.01.02|Edifícios e Construções|01012020|31122020|148|A|1.02.03.01|5|01
