CODIGO|DESCRICAO|DT_INI|DT_FIM|ORDEM|TIPO|COD_SUP|NIVEL|NATUREZA
1|ATIVO|01012018|31122018|2|S||1|01
1.01|ATIVO CIRCULANTE|01012018|31122018|3|S|1|2|01
1.01.01|DISPONIBILIDADES|01012018|31122018|4|S|1.01|3|01
1.01.01.01|CAIXA GERAL|01012018|31122018|5|S|1.01.01|4|01
1.01.01.01.01|Caixa Matriz|01012018|31122018|6|A|1.01.01.01|5|01
1.01.01.01.02|Caixa Filiais|01012018|31122018|7|A|1.01.01.01|5|01
1.01.01.02|DEPÓSITOS BANCÁRIOS - NO PAÍS|01012018|31122018|8|S|1.01.01|4|01
1.01.01.02.01|Bancos Conta Movimento|01012018|31122018|9|A|1.01.01.02|5|01
1.01.01.02.02|Contas Bancárias - Subvenções|01012018|31122018|10|A|1.01.01.02|5|01
1.01.01.02.03|Contas Bancárias - Doações|01012018|31122018|11|A|1.01.01.02|5|01
1.01.01.02.04|Contas Bancárias - Contribuições|01012018|31122018|12|A|1.01.01.02|5|01
1.01.01.02.09|Contas Bancárias - Recursos Sujeitos a Restrições|01012018|31122018|13|A|1.01.01.02|5|01
1.01.01.03|DEPÓSITOS BANCÁRIOS - NO EXTERIOR|01012018|31122018|14|S|1.01.01|4|01
1.01.01.03.01|Bancos Conta Movimento - no Exterior|01012018|31122018|15|A|1.01.01.03|5|01
1.01.01.03.02|Recursos no Exterior Decorrentes de Exportação|01012018|31122018|16|A|1.01.01.03|5|01
1.01.01.03.03|Contas Bancárias - Subvenções - no Exterior|01012018|31122018|17|A|1.01.01.03|5|01
1.01.01.03.04|Contas Bancárias - Doações - no Exterior|01012018|31122018|18|A|1.01.01.03|5|01
1.01.01.03.05|Contas Bancárias - Contribuições - no Exterior|01012018|31122018|19|A|1.01.01.03|5|01
1.01.01.03.09|Contas Bancárias - Recursos Sujeitos a Restrições - no Exterior|01012018|31122018|20|A|1.01.01.03|5|01
1.01.01.04|NUMERÁRIOS EM TRÂNSITO|01012018|31122018|21|S|1.01.01|4|01
1.01.01.04.01|Numerários em Trânsito|01012018|31122018|22|A|1.01.01.04|5|01
1.01.01.05|VALORES MOBILIÁRIOS - NO PAÍS|01012018|31122018|23|S|1.01.01|4|01
1.01.01.05.01|Títulos e Valores Mobiliários|01012018|31122018|24|A|1.01.01.05|5|01
1.01.01.05.02|Valores Mobiliários - Mercado de Capitais Interno|01012018|31122018|25|A|1.01.01.05|5|01
1.01.01.05.03|Valores Mobiliários - Aplicações de Subvenções|01012018|31122018|26|A|1.01.01.05|5|01
1.01.01.05.04|Valores Mobiliários - Aplicações de Doações|01012018|31122018|27|A|1.01.01.05|5|01
1.01.01.05.05|Valores Mobiliários - Aplicações de Contribuições|01012018|31122018|28|A|1.01.01.05|5|01
1.01.01.05.09|Valores Mobiliários - Aplicações de Recursos Sujeitos a Restrições|01012018|31122018|29|A|1.01.01.05|5|01
1.01.01.06|VALORES MOBILIÁRIOS - NO EXTERIOR|01012018|31122018|30|S|1.01.01|4|01
1.01.01.06.01|Títulos e Valores Mobiliários - no Exterior|01012018|31122018|31|A|1.01.01.06|5|01
1.01.01.06.02|Valores Mobiliários - Mercado de Capitais Externo|01012018|31122018|32|A|1.01.01.06|5|01
1.01.01.06.03|Valores Mobiliários - Aplicações de Subvenções - no Exterior|01012018|31122018|33|A|1.01.01.06|5|01
1.01.01.06.04|Valores Mobiliários - Aplicações de Doações - no Exterior|01012018|31122018|34|A|1.01.01.06|5|01
1.01.01.06.05|Valores Mobiliários - Aplicações de Contribuições - no Exterior|01012018|31122018|35|A|1.01.01.06|5|01
1.01.01.06.09|Valores Mobiliários - Aplicações de Recursos Sujeitos a Restrições - no Exterior|01012018|31122018|36|A|1.01.01.06|5|01
1.01.01.09|OUTRAS DISPONIBILIDADES|01012018|31122018|37|S|1.01.01|4|01
1.01.01.09.09|Outras Disponibilidades|01012018|31122018|38|A|1.01.01.09|5|01
1.01.02|CRÉDITOS|01012018|31122018|39|S|1.01|3|01
1.01.02.01|ADIANTAMENTOS|01012018|31122018|40|S|1.01.02|4|01
1.01.02.01.01|Adiantamentos a Fornecedores - Circulante|01012018|31122018|41|A|1.01.02.01|5|01
1.01.02.01.02|Adiantamentos a Funcionários - Circulante|01012018|31122018|42|A|1.01.02.01|5|01
1.01.02.01.03|Adiantamentos a Terceiros - Circulante|01012018|31122018|43|A|1.01.02.01|5|01
1.01.02.02|VALORES A RECEBER|01012018|31122018|44|S|1.01.02|4|01
1.01.02.02.01|Mensalidades a Receber - Educação Básica|01012018|31122018|45|A|1.01.02.02|5|01
1.01.02.02.02|Mensalidades a Receber - Educação Superior - Graduação|01012018|31122018|46|A|1.01.02.02|5|01
1.01.02.02.03|Mensalidades a Receber - Educação Superior - Pós-graduação|01012018|31122018|47|A|1.01.02.02|5|01
