CODIGO|DESCRICAO|DT_INI|DT_FIM|ORDEM|TIPO|COD_SUP|NIVEL|NATUREZA
1|ATIVO|01012015||1|S||1|01
1.1|DISPONÍVEL|01012015||2|S|1|2|01
1.1.1|Imediato|01012015||3|A|1.1|3|01
1.1.2|Vinculado|01012015||4|A|1.1|3|01
1.2|REALIZÁVEL|01012015||5|S|1|2|01
1.2.1|GESTÃO PREVIDENCIAL|01012015||6|S|1.2|3|01
1.2.1.1|RECURSOS A RECEBER|01012015||7|S|1.2.1|4|01
1.2.1.1.01|CONTRIBUIÇÕES DO MÊS|01012015||8|S|1.2.1.1|5|01
1.2.1.1.01.01|Patrocinador(es)|01012015||9|A|1.2.1.1.01|6|01
1.2.1.1.01.02|Instituidor(es)|01012015||10|A|1.2.1.1.01|6|01
1.2.1.1.01.03|Participantes|01012015||11|A|1.2.1.1.01|6|01
1.2.1.1.01.04|Autopatrocinados|01012015||12|A|1.2.1.1.01|6|01
1.2.1.1.01.05|Participantes em BPD|01012015||13|A|1.2.1.1.01|6|01
1.2.1.1.02|CONTRIBUIÇÕES EM ATRASO|01012015||14|S|1.2.1.1|5|01
1.2.1.1.02.01|Patrocinador(es)|01012015||15|A|1.2.1.1.02|6|01
1.2.1.1.02.02|Instituidor(es)|01012015||16|A|1.2.1.1.02|6|01
1.2.1.1.02.03|Participantes|01012015||17|A|1.2.1.1.02|6|01
1.2.1.1.02.04|Autopatrocinados|01012015||18|A|1.2.1.1.02|6|01
1.2.1.1.02.05|Participantes em BPD|01012015||19|A|1.2.1.1.02|6|01
1.2.1.1.03|CONTRIBUIÇÕES SOBRE 13º SALÁRIO|01012015||20|S|1.2.1.1|5|01
1.2.1.1.03.01|Patrocinador(es)|01012015||21|A|1.2.1.1.03|6|01
1.2.1.1.03.02|Instituidor(es)|01012015||22|A|1.2.1.1.03|6|01
1.2.1.1.03.03|Participantes|01012015||23|A|1.2.1.1.03|6|01
1.2.1.1.03.04|Autopatrocinados|01012015||24|A|1.2.1.1.03|6|01
1.2.1.1.03.05|Participantes em BPD|01012015||25|A|1.2.1.1.03|6|01
1.2.1.1.04|CONTRIBUIÇÕES CONTRATADAS|01012015||26|S|1.2.1.1|5|01
1.2.1.1.04.01|Contribuições em Atraso Contratadas|01012015||27|A|1.2.1.1.04|6|01
1.2.1.1.04.02|Serviço Passado Contratado|01012015||28|A|1.2.1.1.04|6|01
1.2.1.1.04.03|Déficit Técnico Contratado|01012015||29|A|1.2.1.1.04|6|01
1.2.1.1.04.99|Outras Contratações|01012015||30|A|1.2.1.1.04|6|01
1.2.1.1.99|Outros Recursos a Receber|01012015||31|A|1.2.1.1|5|01
1.2.1.2|Adiantamentos|01012015||32|A|1.2.1|4|01
1.2.1.3|Resultados a Realizar|01012015||33|A|1.2.1|4|01
1.2.1.4|Custeio Administrativo Antecipado|01012015||34|A|1.2.1|4|01
1.2.1.5|Depósitos Judiciais/Recursais|01012015||35|A|1.2.1|4|01
1.2.1.9|Outros Realizáveis|01012015||36|A|1.2.1|4|01
1.2.2|GESTÃO ADMINISTRATIVA|01012015||37|S|1.2|3|01
1.2.2.1|CONTAS A RECEBER|01012015||38|S|1.2.2|4|01
1.2.2.1.01|CONTRIBUIÇÕES PARA CUSTEIO|01012015||39|S|1.2.2.1|5|01
1.2.2.1.01.01|Patrocinador(es)|01012015||40|A|1.2.2.1.01|6|01
1.2.2.1.01.02|Instituidor(es)|01012015||41|A|1.2.2.1.01|6|01
1.2.2.1.01.03|Participantes|01012015||42|A|1.2.2.1.01|6|01
1.2.2.1.01.04|Autopatrocinados|01012015||43|A|1.2.2.1.01|6|01
1.2.2.1.01.05|Participantes em BPD|01012015||44|A|1.2.2.1.01|6|01
1.2.2.1.02|CONTRIBUIÇÕES PARA CUSTEIO EM ATRASO|01012015||45|S|1.2.2.1|5|01
1.2.2.1.02.01|Patrocinador(es)|01012015||46|A|1.2.2.1.02|6|01
1.2.2.1.02.02|Instituidor(es)|01012015||47|A|1.2.2.1.02|6|01
1.2.2.1.02.03|Participantes|01012015||48|A|1.2.2.1.02|6|01
1.2.2.1.02.04|Autopatrocinados|01012015||49|A|1.2.2.1.02|6|01
1.2.2.1.02.05|Participantes em BPD|01012015||50|A|1.2.2.1.02|6|01
1.2.2.1.03|CONTRIBUIÇÕES PARA CUSTEIO CONTRATADAS|01012015||51|S|1.2.2.1|5|01
1.2.2.1.03.01|Contribuições em Atraso Contratadas|01012015||52|A|1.2.2.1.03|6|01
1.2.2.1.03.02|Serviço Passado Contratado|01012015||53|A|1.2.2.1.03|6|01
1.2.2.1.03.99|Outras Contratações|01012015||54|A|1.2.2.1.03|6|01
1.2.2.1.04|Responsabilidade de Empregados|01012015||55|A|1.2.2.1|5|01
1.2.2.1.05|Responsabilidade de Terceiros|01012015||56|A|1.2.2.1|5|01
1.2.2.1.99|Outros Recursos a Receber|01012015||57|A|1.2.2.1|5|01
1.2.2.2|Despesas Antecipadas|01012015||58|A|1.2.2|4|01
1.2.2.3|Participação no Plano de Gestão Administrativa|01012015||59|A|1.2.2|4|01
1.2.2.4|Depósitos Judiciais/Recursais|01012015||60|A|1.2.2|4|01
1.2.2.5|Tributos a Compensar|01012015||61|A|1.2.2|4|01
1.2.2.9|Outros Realizáveis|01012015||62|A|1.2.2|4|01
1.2.3|INVESTIMENTOS|01012015||63|S|1.2|3|01
