CODIGO|DESCRICAO|DT_INI|DT_FIM|ORDEM|TIPO|COD_SUP|NIVEL|NATUREZA
4|Encerramento do Exercício|01012020|31122020|2|S||1|04
4.1|RECEITAS - GESTÃO ADMINISTRATIVA|01012020|31122020|3|S|4|2|04
4.1.1|GESTÃO PREVIDENCIAL|01012020|31122020|4|S|4.1|3|04
4.1.1.1|CORRENTES|01012020|31122020|5|S|4.1.1|4|04
4.1.1.1.01|PATROCINADOR(ES)|01012020|31122020|6|S|4.1.1.1|5|04
4.1.1.1.01.01|Contribuição para Custeio|01012020|31122020|7|A|4.1.1.1.01|6|04
4.1.1.1.01.02|Reembolsos|01012020|31122020|8|A|4.1.1.1.01|6|04
4.1.1.1.02|Instituidor(es)|01012020|31122020|9|A|4.1.1.1|5|04
4.1.1.1.03|Participantes|01012020|31122020|10|A|4.1.1.1|5|04
4.1.1.1.04|Autopatrocinados|01012020|31122020|11|A|4.1.1.1|5|04
4.1.1.1.05|Participantes em BPD|01012020|31122020|12|A|4.1.1.1|5|04
4.1.1.2|Remunerações das Contribuições em Atraso/Contratadas|01012020|31122020|13|A|4.1.1|4|04
4.1.1.3|Dotação Inicial|01012020|31122020|14|A|4.1.1|4|04
4.1.1.4|Doações|01012020|31122020|15|A|4.1.1|4|04
4.1.2|INVESTIMENTOS|01012020|31122020|16|S|4.1|3|04
4.1.2.1|Custeio Administrativo|01012020|31122020|17|A|4.1.2|4|04
4.1.2.2|Taxa de Administração de Empréstimos e Financiamentos|01012020|31122020|18|A|4.1.2|4|04
4.1.3|Gestão Assistencial|01012020|31122020|19|A|4.1|3|04
4.1.4|Diretas|01012020|31122020|20|A|4.1|3|04
4.1.9|Outras|01012020|31122020|21|A|4.1|3|04
4.2|DESPESAS - GESTÃO ADMINISTRATIVA|01012020|31122020|22|S|4|2|04
4.2.1|GESTÃO PREVIDENCIAL|01012020|31122020|23|S|4.2|3|04
4.2.1.1|DESPESAS COMUNS|01012020|31122020|24|S|4.2.1|4|04
4.2.1.1.01|PESSOAL E ENCARGOS|01012020|31122020|25|S|4.2.1.1|5|04
4.2.1.1.01.01|Conselheiros|01012020|31122020|26|A|4.2.1.1.01|6|04
4.2.1.1.01.02|Dirigentes|01012020|31122020|27|A|4.2.1.1.01|6|04
4.2.1.1.01.03|Pessoal Próprio|01012020|31122020|28|A|4.2.1.1.01|6|04
4.2.1.1.01.04|Pessoal Cedido|01012020|31122020|29|A|4.2.1.1.01|6|04
4.2.1.1.01.05|Estagiários|01012020|31122020|30|A|4.2.1.1.01|6|04
4.2.1.1.01.99|Outras|01012020|31122020|31|A|4.2.1.1.01|6|04
4.2.1.1.02|Treinamentos /Congressos e Seminários|01012020|31122020|32|A|4.2.1.1|5|04
4.2.1.1.03|Viagens e Estadias|01012020|31122020|33|A|4.2.1.1|5|04
4.2.1.1.04|SERVIÇOS DE TERCEIROS|01012020|31122020|34|S|4.2.1.1|5|04
4.2.1.1.04.01|PESSOA FÍSICA|01012020|31122020|35|S|4.2.1.1.04|6|04
4.2.1.1.04.01.01|Consultoria Atuarial|01012020|31122020|36|A|4.2.1.1.04.01|7|04
4.2.1.1.04.01.02|Consultoria Contábil|01012020|31122020|37|A|4.2.1.1.04.01|7|04
4.2.1.1.04.01.03|Consultoria Jurídica|01012020|31122020|38|A|4.2.1.1.04.01|7|04
4.2.1.1.04.01.04|Recursos Humanos|01012020|31122020|39|A|4.2.1.1.04.01|7|04
4.2.1.1.04.01.05|Informática|01012020|31122020|40|A|4.2.1.1.04.01|7|04
4.2.1.1.04.01.06|Gestão/Planejamento Estratégico|01012020|31122020|41|A|4.2.1.1.04.01|7|04
4.2.1.1.04.01.99|Outras|01012020|31122020|42|A|4.2.1.1.04.01|7|04
4.2.1.1.04.02|PESSOA JURÍDICA|01012020|31122020|43|S|4.2.1.1.04|6|04
4.2.1.1.04.02.01|Consultoria Atuarial|01012020|31122020|44|A|4.2.1.1.04.02|7|04
4.2.1.1.04.02.02|Consultoria Contábil|01012020|31122020|45|A|4.2.1.1.04.02|7|04
4.2.1.1.04.02.03|Consultoria Jurídica|01012020|31122020|46|A|4.2.1.1.04.02|7|04
4.2.1.1.04.02.04|Recursos Humanos|01012020|31122020|47|A|4.2.1.1.04.02|7|04
4.2.1.1.04.02.05|Informática|01012020|31122020|48|A|4.2.1.1.04.02|7|04
4.2.1.1.04.02.06|Gestão/Planejamento Estratégico|01012020|31122020|49|A|4.2.1.1.04.02|7|04
4.2.1.1.04.02.07|Auditoria Contábil|01012020|31122020|50|A|4.2.1.1.04.02|7|04
4.2.1.1.04.02.08|Auditoria Atuarial/Benefícios|01012020|31122020|51|A|4.2.1.1.04.02|7|04
4.2.1.1.04.02.99|Outras|01012020|31122020|52|A|4.2.1.1.04.02|7|04
4.2.1.1.05|Despesas Gerais|01012020|31122020|53|A|4.2.1.1|5|04
4.2.1.1.06|Depreciações e Amortizações|01012020|31122020|54|A|4.2.1.1|5|04
4.2.1.1.07|Tributos|01012020|31122020|55|A|4.2.1.1|5|04
4.2.1.1.99|Outras Despesas|01012020|31122020|56|A|4.2.1.1|5|04
4.2.1.2|DESPESAS ESPECÍFICAS|01012020|31122020|57|S|4.2.1|4|04
4.2.1.2.01|PESSOAL E ENCARGOS|01012020|31122020|58|S|4.2.1.2|5|04
4.2.1.2.01.01|Conselheiros|01012020|31122020|59|A|4.2.1.2.01|6|04
4.2.1.2.01.02|Dirigentes|01012020|31122020|60|A|4.2.1.2.01|6|04
4.2.1.2.01.03|Pessoal Próprio|01012020|31122020|61|A|4.2.1.2.01|6|04
4.2.1.2.01.04|Pessoal Cedido|01012020|31122020|62|A|4.2.1.2.01|6|04
4.2.1.2.01.05|Estagiários|01012020|31122020|63|A|4.2.1.2.01|6|04
4.2.1.2.01.99|Outras|01012020|31122020|64|A|4.2.1.2.01|6|04
4.2.1.2.02|Treinamentos /Congressos e Seminários|01012020|31122020|65|A|4.2.1.2|5|04
4.2.1.2.03|Viagens e Estadias|01012020|31122020|66|A|4.2.1.2|5|04
4.2.1.2.04|SERVIÇOS DE TERCEIROS|01012020|31122020|67|S|4.2.1.2|5|04
