CODIGO|DESCRICAO|DT_INI|DT_FIM|ORDEM|TIPO|COD_SUP|NIVEL|NATUREZA
1|ATIVO|01012020|31122020|2|S||1|01
1.01|ATIVO CIRCULANTE|01012020|31122020|3|S|1|2|01
1.01.01|DISPONIBILIDADES|01012020|31122020|4|S|1.01|3|01
1.01.01.01|CAIXA GERAL|01012020|31122020|5|S|1.01.01|4|01
1.01.01.01.01|Caixa Matriz|01012020|31122020|6|A|1.01.01.01|5|01
1.01.01.01.02|Caixa Filiais|01012020|31122020|7|A|1.01.01.01|5|01
1.01.01.02|DEPÓSITOS BANCÁRIOS À VISTA|01012020|31122020|8|S|1.01.01|4|01
1.01.01.02.01|Bancos Conta Movimento - No País|01012020|31122020|9|A|1.01.01.02|5|01
1.01.01.02.02|Bancos Conta Movimento - No Exterior|01012020|31122020|10|A|1.01.01.02|5|01
1.01.01.04|NUMERÁRIOS EM TRÂNSITO|01012020|31122020|11|S|1.01.01|4|01
1.01.01.04.01|Numerários em Trânsito|01012020|31122020|12|A|1.01.01.04|5|01
1.01.01.05|VALORES MOBILIÁRIOS  - NÃO HEDGE - NO PAÍS|01012020|31122020|13|S|1.01.01|4|01
1.01.01.05.01|Títulos para Negociação - Mensurados a Valor Justo Por Meio do Resultado (VJPR) - No País|01012020|31122020|14|A|1.01.01.05|5|01
1.01.01.05.02|Títulos Disponíveis para Venda - No País|01012020|31122020|15|A|1.01.01.05|5|01
1.01.01.05.03|Títulos Mantidos até o Vencimento - No País|01012020|31122020|16|A|1.01.01.05|5|01
1.01.01.05.10|Debêntures Emitidas por Partes Relacionadas - No País|01012020|31122020|17|A|1.01.01.05|5|01
1.01.01.05.11|Debêntures Emitidas por Partes Não Relacionadas - No País|01012020|31122020|18|A|1.01.01.05|5|01
1.01.01.05.15|Outros Empréstimos e Recebíveis - No País|01012020|31122020|19|A|1.01.01.05|5|01
1.01.01.05.50|(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) -  Valores Mobiliários - No País|01012020|31122020|20|A|1.01.01.05|5|01
1.01.01.05.55|(-) Perdas  por Redução ao Valor Recuperável (Impairment)- Valores Mobiliários - No País|01012020|31122020|21|A|1.01.01.05|5|01
1.01.01.05.70|Subconta - Ajuste a Valor Justo - Valores Mobiliários  Não Hedge -No País|01012020|31122020|22|A|1.01.01.05|5|01
1.01.01.05.90|Subconta  Adoção Inicial -  Valores Mobiliários  Não Hedge - No País|01012020|31122020|23|A|1.01.01.05|5|01
1.01.01.06|VALORES MOBILIÁRIOS  - HEDGE - NO PAÍS|01012020|31122020|24|S|1.01.01|4|01
1.01.01.06.01|Derivativos - Hedge Valor Justo - No País|01012020|31122020|25|A|1.01.01.06|5|01
1.01.01.06.02|Derivativos - Hedge Fluxo de Caixa - No País|01012020|31122020|26|A|1.01.01.06|5|01
1.01.01.06.03|Derivativos - Hedge  Investimento no Exterior - No País|01012020|31122020|27|A|1.01.01.06|5|01
1.01.01.06.70|Subconta - Ajuste a Valor Justo - Valores Mobiliários  Hedge - No País|01012020|31122020|28|A|1.01.01.06|5|01
1.01.01.06.90|Subconta  Adoção Inicial -  Valores Mobiliários  Hedge - No País|01012020|31122020|29|A|1.01.01.06|5|01
1.01.01.09|VALORES MOBILIÁRIOS - NÃO HEDGE - NO EXTERIOR|01012020|31122020|30|S|1.01.01|4|01
1.01.01.09.01|Títulos para Negociação - Mensurados a Valor Justo por Meio de Resultado (VJPR) - No Exterior|01012020|31122020|31|A|1.01.01.09|5|01
1.01.01.09.02|Títulos Disponíveis para Venda - No Exterior|01012020|31122020|32|A|1.01.01.09|5|01
1.01.01.09.03|Títulos Mantidos até o Vencimento - No Exterior|01012020|31122020|33|A|1.01.01.09|5|01
1.01.01.09.10|Debêntures emitidas por Partes Relacionadas - No Exterior|01012020|31122020|34|A|1.01.01.09|5|01
1.01.01.09.11|Debêntures emitidas por Partes Não Relacionadas - No Exterior|01012020|31122020|35|A|1.01.01.09|5|01
1.01.01.09.15|Outros Empréstimos e Recebíveis - No Exterior|01012020|31122020|36|A|1.01.01.09|5|01
1.01.01.09.50|(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) -  Valores Mobiliários - No Exterior|01012020|31122020|37|A|1.01.01.09|5|01
1.01.01.09.55|(-) Perdas  por Redução ao Valor Recuperável (Impairment)- Valores Mobiliários - No Exterior|01012020|31122020|38|A|1.01.01.09|5|01
1.01.01.09.70|Subconta - Ajuste a Valor Justo - Não Hedge - No Exterior|01012020|31122020|39|A|1.01.01.09|5|01
1.01.01.09.90|Subconta  Adoção Inicial -  Valores Mobiliários  Não Hedge - No Exterior|01012020|31122020|40|A|1.01.01.09|5|01
1.01.01.10|VALORES MOBILIÁRIOS  - HEDGE - NO EXTERIOR|01012020|31122020|41|S|1.01.01|4|01
1.01.01.10.01|Derivativos - Hedge Valor Justo -  No Exterior|01012020|31122020|42|A|1.01.01.10|5|01
1.01.01.10.02|Derivativos - Hedge Fluxo de Caixa - No Exterior|01012020|31122020|43|A|1.01.01.10|5|01
1.01.01.10.03|Derivativos - Hedge  Investimento no Exterior - No Exterior|01012020|31122020|44|A|1.01.01.10|5|01
1.01.01.10.70|Subconta - Ajuste a Valor Justo - Valores Mobiliários  Hedge - No Exterior|01012020|31122020|45|A|1.01.01.10|5|01
1.01.01.10.90|Subconta - Adoção Inicial - Valores Mobiliários  Hedge - No Exterior|01012020|31122020|46|A|1.01.01.10|5|01
1.01.01.40|RECURSOS NO EXTERIOR DECORRENTES DE EXPORTAÇÃO|01012020|31122020|47|S|1.01.01|4|01
1.01.01.40.01|Recursos no Exterior Decorrentes de Exportação|01012020|31122020|48|A|1.01.01.40|5|01
1.01.01.99|OUTRAS DISPONIBILIDADES|01012020|31122020|49|S|1.01.01|4|01
1.01.01.99.01|Outras Disponibilidades|01012020|31122020|50|A|1.01.01.99|5|01
1.01.02|CRÉDITOS|01012020|31122020|51|S|1.01|3|01
1.01.02.01|ADIANTAMENTOS|01012020|31122020|52|S|1.01.02|4|01
1.01.02.01.01|Adiantamentos a Fornecedores - no País  Circulante|01012020|31122020|53|A|1.01.02.01|5|01
1.01.02.01.02|Adiantamentos a Fornecedores - no Exterior  Circulante|01012020|31122020|54|A|1.01.02.01|5|01
1.01.02.01.03|Adiantamentos a Funcionários  Circulante|01012020|31122020|55|A|1.01.02.01|5|01
1.01.02.01.04|Adiantamentos a Terceiros  Circulante|01012020|31122020|56|A|1.01.02.01|5|01
1.01.02.01.98|Outros Adiantamentos   Circulante|01012020|31122020|57|A|1.01.02.01|5|01
1.01.02.02|DUPLICATAS A RECEBER|01012020|31122020|58|S|1.01.02|4|01
1.01.02.02.01|Duplicatas a Receber - Operações com Partes Não Relacionadas - no País|01012020|31122020|59|A|1.01.02.02|5|01
1.01.02.02.02|Duplicatas a Receber - Operações com Partes Não Relacionadas - no Exterior|01012020|31122020|60|A|1.01.02.02|5|01
1.01.02.02.03|Duplicatas a Receber - Operações com Partes Relacionadas - no País|01012020|31122020|61|A|1.01.02.02|5|01
1.01.02.02.04|Duplicatas a Receber - Operações com Partes Relacionadas - no Exterior|01012020|31122020|62|A|1.01.02.02|5|01
1.01.02.02.50|(-) Juros a Apropriar Decorrentes de Ajuste da Valor Presente (AVP)   Duplicatas a Receber|01012020|31122020|63|A|1.01.02.02|5|01
1.01.02.02.52|(-) Perdas Estimadas em Créditos de Liquidação Duvidosa - Duplicatas a Receber|01012020|31122020|64|A|1.01.02.02|5|01
1.01.02.02.55|(-) Perdas por Redução ao Valor Recuperável (Impairment) - Duplicatas a Receber|01012020|31122020|65|A|1.01.02.02|5|01
1.01.02.02.90|Subconta  Adoção Inicial -  Duplicatas a Receber|01012020|31122020|66|A|1.01.02.02|5|01
1.01.02.03|TRIBUTOS A RECUPERAR|01012020|31122020|67|S|1.01.02|4|01
1.01.02.03.01|IPI a Recuperar|01012020|31122020|68|A|1.01.02.03|5|01
1.01.02.03.02|ICMS a Recuperar|01012020|31122020|69|A|1.01.02.03|5|01
1.01.02.03.03|PIS  a Recuperar - Crédito Básico|01012020|31122020|70|A|1.01.02.03|5|01
1.01.02.03.04|PIS  a Recuperar - Crédito Presumido|01012020|31122020|71|A|1.01.02.03|5|01
1.01.02.03.05|COFINS  a Recuperar - Crédito Básico|01012020|31122020|72|A|1.01.02.03|5|01
1.01.02.03.06|COFINS  a Recuperar - Crédito Presumido|01012020|31122020|73|A|1.01.02.03|5|01
1.01.02.03.07|CIDE a Recuperar|01012020|31122020|74|A|1.01.02.03|5|01
1.01.02.03.40|Outros Impostos e Contribuições a Recuperar|01012020|31122020|75|A|1.01.02.03|5|01
1.01.02.03.50|(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) -  Tributos a Recuperar|01012020|31122020|76|A|1.01.02.03|5|01
1.01.02.03.55|(-) Perdas  por Redução ao Valor Recuperável (Impairment) -  Tributos a Recuperar|01012020|31122020|77|A|1.01.02.03|5|01
1.01.02.04|TRIBUTOS A COMPENSAR|01012020|31122020|78|S|1.01.02|4|01
1.01.02.04.01|Imposto de Renda Retido na Fonte (IRRF)|01012020|31122020|79|A|1.01.02.04|5|01
1.01.02.04.02|IRPJ Recolhido por Estimativa|01012020|31122020|80|A|1.01.02.04|5|01
1.01.02.04.03|IRPJ Saldo Negativo|01012020|31122020|81|A|1.01.02.04|5|01
1.01.02.04.04|CSLL Retida na Fonte|01012020|31122020|82|A|1.01.02.04|5|01
1.01.02.04.05|CSLL Recolhida por Estimativa|01012020|31122020|83|A|1.01.02.04|5|01
1.01.02.04.06|CSLL Saldo Negativo|01012020|31122020|84|A|1.01.02.04|5|01
1.01.02.04.07|PIS/PASEP Retido na Fonte|01012020|31122020|85|A|1.01.02.04|5|01
1.01.02.04.08|PIS/PASEP a Compensar|01012020|31122020|86|A|1.01.02.04|5|01
1.01.02.04.09|COFINS Retida na Fonte|01012020|31122020|87|A|1.01.02.04|5|01
1.01.02.04.10|COFINS  a Compensar|01012020|31122020|88|A|1.01.02.04|5|01
1.01.02.04.11|IPI a Compensar|01012020|31122020|89|A|1.01.02.04|5|01
1.01.02.04.12|IOF a Compensar|01012020|31122020|90|A|1.01.02.04|5|01
1.01.02.04.13|Imposto de Importação a Compensar|01012020|31122020|91|A|1.01.02.04|5|01
1.01.02.04.14|Imposto de Exportação a Compensar|01012020|31122020|92|A|1.01.02.04|5|01
1.01.02.04.15|ITR a Compensar|01012020|31122020|93|A|1.01.02.04|5|01
1.01.02.04.16|CIDE a Compensar|01012020|31122020|94|A|1.01.02.04|5|01
1.01.02.04.17|Contribuição Previdenciária Retida na Prestação de Serviços|01012020|31122020|95|A|1.01.02.04|5|01
1.01.02.04.18|Contribuição Previdenciária a Compensar|01012020|31122020|96|A|1.01.02.04|5|01
1.01.02.04.40|Outros Tributos a Compensar|01012020|31122020|97|A|1.01.02.04|5|01
1.01.02.04.50|(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) -  Tributos a Compensar|01012020|31122020|98|A|1.01.02.04|5|01
1.01.02.04.55|(-) Perdas  por Redução ao Valor Recuperável (Impairment)- Tributos a Compensar|01012020|31122020|99|A|1.01.02.04|5|01
1.01.02.09|OUTROS CRÉDITOS  CIRCULANTE|01012020|31122020|100|S|1.01.02|4|01
1.01.02.09.01|Mútuos com Partes Não Relacionadas  Circulante - No País|01012020|31122020|101|A|1.01.02.09|5|01
1.01.02.09.02|Mútuos com Partes Não Relacionadas  Circulante - No Exterior|01012020|31122020|102|A|1.01.02.09|5|01
1.01.02.09.03|Dividendos a Receber - Circulante - No País|01012020|31122020|103|A|1.01.02.09|5|01
1.01.02.09.04|Dividendos a Receber - Circulante - No Exterior|01012020|31122020|104|A|1.01.02.09|5|01
1.01.02.09.05|Juros Sobre o Capital Próprio a Receber  - Circulante|01012020|31122020|105|A|1.01.02.09|5|01
1.01.02.09.06|Adiantamento para Futuro Aumento de Capital Ativo - Circulante|01012020|31122020|106|A|1.01.02.09|5|01
1.01.02.09.07|Outros Juros a Receber - Circulante|01012020|31122020|107|A|1.01.02.09|5|01
1.01.02.09.09|Contraprestação Contingente Ativa  - Combinação de Negócios - Circulante|01012020|31122020|108|A|1.01.02.09|5|01
1.01.02.09.10|Demais Créditos a Receber - Circulante|01012020|31122020|109|A|1.01.02.09|5|01
1.01.02.09.11|Depósitos em Contencioso - Circulante|01012020|31122020|110|A|1.01.02.09|5|01
1.01.02.09.12|Outros Créditos em Contencioso - Circulante|01012020|31122020|111|A|1.01.02.09|5|01
1.01.02.09.20|Direitos Creditórios Cedidos|01012020|31122020|112|A|1.01.02.09|5|01
1.01.02.09.21|(-) Deságio na Cessão de Títulos|01012020|31122020|113|A|1.01.02.09|5|01
1.01.02.09.25|Direitos Creditórios a Receber|01012020|31122020|114|A|1.01.02.09|5|01
1.01.02.09.50|(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP)    Outros Créditos - Circulante|01012020|31122020|115|A|1.01.02.09|5|01
1.01.02.09.55|(-) Perdas Estimadas por Redução ao Valor Recuperável (Impairment) - Outros Créditos - Circulante|01012020|31122020|116|A|1.01.02.09|5|01
1.01.02.09.60|CPC 47 - Ativos de Contrato - Circulante|01012020|31122020|117|A|1.01.02.09|5|01
1.01.02.09.70|Subconta - Ajuste a Valor Justo  Outros Créditos - Circulante|01012020|31122020|118|A|1.01.02.09|5|01
1.01.03|ESTOQUES|01012020|31122020|119|S|1.01|3|01
1.01.03.01|ESTOQUES DE MERCADORIAS|01012020|31122020|120|S|1.01.03|4|01
1.01.03.01.01|Mercadorias para Revenda|01012020|31122020|121|A|1.01.03.01|5|01
1.01.03.01.55|(-) Perda por Ajuste ao Valor Realizável Líquido - Estoque Mercadorias|01012020|31122020|122|A|1.01.03.01|5|01
1.01.03.01.70|Subconta - Ajuste a Valor Justo - Estoque Mercadorias|01012020|31122020|123|A|1.01.03.01|5|01
1.01.03.01.75|Subconta  Ajuste a Valor Presente (AVP) -  Estoque Mercadorias|01012020|31122020|124|A|1.01.03.01|5|01
1.01.03.01.90|Subconta  Adoção Inicial -  Estoques de Mercadorias|01012020|31122020|125|A|1.01.03.01|5|01
1.01.03.02|ESTOQUES DE PRODUTOS|01012020|31122020|126|S|1.01.03|4|01
1.01.03.02.01|Insumos (materiais diretos)|01012020|31122020|127|A|1.01.03.02|5|01
1.01.03.02.02|Outros Materiais|01012020|31122020|128|A|1.01.03.02|5|01
1.01.03.02.03|Produtos em Elaboração|01012020|31122020|129|A|1.01.03.02|5|01
1.01.03.02.04|Produtos Acabados|01012020|31122020|130|A|1.01.03.02|5|01
1.01.03.02.55|(-) Perda por Ajuste ao Valor Realizável Líquido - Estoque Produtos|01012020|31122020|131|A|1.01.03.02|5|01
1.01.03.02.70|Subconta - Ajuste a Valor Justo - Estoque de Produtos|01012020|31122020|132|A|1.01.03.02|5|01
1.01.03.02.75|Subconta  Ajuste a Valor Presente (AVP) -  Estoque de Produtos|01012020|31122020|133|A|1.01.03.02|5|01
1.01.03.02.90|Subconta  Adoção Inicial -  Estoques  de Produtos|01012020|31122020|134|A|1.01.03.02|5|01
1.01.03.03|ESTOQUES - ATIVIDADE IMOBILIÁRIA|01012020|31122020|135|S|1.01.03|4|01
1.01.03.03.01|Terrenos - Atividade Imobiliária|01012020|31122020|136|A|1.01.03.03|5|01
1.01.03.03.02|Imóveis Adquiridos para Revenda - Atividade Imobiliária|01012020|31122020|137|A|1.01.03.03|5|01
1.01.03.03.03|Obras em Andamento - Atividade Imobiliária|01012020|31122020|138|A|1.01.03.03|5|01
1.01.03.03.04|Imóveis  à Venda - Atividade Imobiliária|01012020|31122020|139|A|1.01.03.03|5|01
1.01.03.03.05|Construções em Andamento de Imóveis Destinados à Venda|01012020|31122020|140|A|1.01.03.03|5|01
1.01.03.03.06|Materiais de Construção - Atividade Imobiliária|01012020|31122020|141|A|1.01.03.03|5|01
1.01.03.03.55|(-) Perda por Ajuste ao Valor Realizável Líquido - Estoque Atividade Imobiliária|01012020|31122020|142|A|1.01.03.03|5|01
1.01.03.03.75|Subconta  Ajuste a Valor Presente (AVP) -  Estoque Atividade Imobiliária|01012020|31122020|143|A|1.01.03.03|5|01
1.01.03.03.90|Subconta  Adoção Inicial -  Estoques  Atividade Imobiliária|01012020|31122020|144|A|1.01.03.03|5|01
