CODIGO|DESCRICAO|DT_INI|DT_FIM|ORDEM|TIPO|COD_SUP|NIVEL|NATUREZA
1|ATIVO|01012018|31122018|2|S||1|01
1.01|ATIVO CIRCULANTE|01012018|31122018|3|S|1|2|01
1.01.01|DISPONIBILIDADES|01012018|31122018|4|S|1.01|3|01
1.01.01.01|CAIXA GERAL|01012018|31122018|5|S|1.01.01|4|01
1.01.01.01.01|Caixa Matriz|01012018|31122018|6|A|1.01.01.01|5|01
1.01.01.01.02|Caixa Filiais|01012018|31122018|7|A|1.01.01.01|5|01
1.01.01.02|DEPÓSITOS BANCÁRIOS À VISTA|01012018|31122018|8|S|1.01.01|4|01
1.01.01.02.01|Bancos Conta Movimento - No País|01012018|31122018|9|A|1.01.01.02|5|01
1.01.01.02.02|Bancos Conta Movimento - No Exterior|01012018|31122018|10|A|1.01.01.02|5|01
1.01.01.04|NUMERÁRIOS EM TRÂNSITO|01012018|31122018|11|S|1.01.01|4|01
1.01.01.04.01|Numerários em Trânsito|01012018|31122018|12|A|1.01.01.04|5|01
1.01.01.05|VALORES MOBILIÁRIOS  - NÃO HEDGE - NO PAÍS|01012018|31122018|13|S|1.01.01|4|01
1.01.01.05.01|Títulos para Negociação - Mensurados a Valor Justo Por Meio do Resultado (VJPR) - No País|01012018|31122018|14|A|1.01.01.05|5|01
1.01.01.05.02|Títulos Disponíveis para Venda - No País|01012018|31122018|15|A|1.01.01.05|5|01
1.01.01.05.03|Títulos Mantidos até o Vencimento - No País|01012018|31122018|16|A|1.01.01.05|5|01
1.01.01.05.10|Debêntures Emitidas por Partes Relacionadas - No País|01012018|31122018|17|A|1.01.01.05|5|01
1.01.01.05.11|Debêntures Emitidas por Partes Não Relacionadas - No País|01012018|31122018|18|A|1.01.01.05|5|01
1.01.01.05.15|Outros Empréstimos e Recebíveis - No País|01012018|31122018|19|A|1.01.01.05|5|01
1.01.01.05.50|(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) -  Valores Mobiliários - No País|01012018|31122018|20|A|1.01.01.05|5|01
1.01.01.05.55|(-) Perdas  por Redução ao Valor Recuperável (Impairment)- Valores Mobiliários - No País|01012018|31122018|21|A|1.01.01.05|5|01
1.01.01.05.70|Subconta - Ajuste a Valor Justo - Valores Mobiliários  Não Hedge -No País|01012018|31122018|22|A|1.01.01.05|5|01
1.01.01.05.90|Subconta  Adoção Inicial -  Valores Mobiliários  Não Hedge - No País|01012018|31122018|23|A|1.01.01.05|5|01
1.01.01.06|VALORES MOBILIÁRIOS  - HEDGE - NO PAÍS|01012018|31122018|24|S|1.01.01|4|01
1.01.01.06.01|Derivativos - Hedge Valor Justo - No País|01012018|31122018|25|A|1.01.01.06|5|01
1.01.01.06.02|Derivativos - Hedge Fluxo de Caixa - No País|01012018|31122018|26|A|1.01.01.06|5|01
1.01.01.06.03|Derivativos - Hedge  Investimento no Exterior - No País|01012018|31122018|27|A|1.01.01.06|5|01
1.01.01.06.70|Subconta - Ajuste a Valor Justo - Valores Mobiliários  Hedge - No País|01012018|31122018|28|A|1.01.01.06|5|01
1.01.01.06.90|Subconta  Adoção Inicial -  Valores Mobiliários  Hedge - No País|01012018|31122018|29|A|1.01.01.06|5|01
1.01.01.09|VALORES MOBILIÁRIOS - NÃO HEDGE - NO EXTERIOR|01012018|31122018|30|S|1.01.01|4|01
1.01.01.09.01|Títulos para Negociação - Mensurados a Valor Justo por Meio de Resultado (VJPR) - No Exterior|01012018|31122018|31|A|1.01.01.09|5|01
1.01.01.09.02|Títulos Disponíveis para Venda - No Exterior|01012018|31122018|32|A|1.01.01.09|5|01
1.01.01.09.03|Títulos Mantidos até o Vencimento - No Exterior|01012018|31122018|33|A|1.01.01.09|5|01
1.01.01.09.10|Debêntures emitidas por Partes Relacionadas - No Exterior|01012018|31122018|34|A|1.01.01.09|5|01
1.01.01.09.11|Debêntures emitidas por Partes Não Relacionadas - No Exterior|01012018|31122018|35|A|1.01.01.09|5|01
1.01.01.09.15|Outros Empréstimos e Recebíveis - No Exterior|01012018|31122018|36|A|1.01.01.09|5|01
1.01.01.09.50|(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) -  Valores Mobiliários - No Exterior|01012018|31122018|37|A|1.01.01.09|5|01
1.01.01.09.55|(-) Perdas  por Redução ao Valor Recuperável (Impairment)- Valores Mobiliários - No Exterior|01012018|31122018|38|A|1.01.01.09|5|01
1.01.01.09.70|Subconta - Ajuste a Valor Justo - Não Hedge - No Exterior|01012018|31122018|39|A|1.01.01.09|5|01
1.01.01.09.90|Subconta  Adoção Inicial -  Valores Mobiliários  Não Hedge - No Exterior|01012018|31122018|40|A|1.01.01.09|5|01
1.01.01.10|VALORES MOBILIÁRIOS  - HEDGE - NO EXTERIOR|01012018|31122018|41|S|1.01.01|4|01
